Index,X,Y,Z
9854,0.182266,-0.02684,-0.985321
9855,0.133606,-0.033127,-1.014465
9856,0.142105,0.011505,-1.024414
9857,0.155304,0.077133,-1.104294
9858,0.096313,-0.003174,-0.971054
9859,0.176575,-0.023285,-1.03392
9860,0.157578,-0.071472,-0.930923
9861,0.146179,-0.051514,-0.89505
9862,0.165375,-0.064224,-0.985382
9863,0.182236,-0.048309,-1.04155
9864,0.217499,-0.055008,-1.15773
9865,0.228775,-0.099915,-1.048843
9866,0.182083,-0.009644,-0.849014
9867,0.155762,0.050644,-0.891769
9868,0.160126,0.000092,-0.95546
9869,0.08429,0.020966,-0.853271
9870,0.058151,0.048401,-0.840607
9871,0.111115,-0.001373,-0.907837
9872,0.130325,0.001602,-0.896927
9873,0.14505,-0.085464,-1.028015
9874,0.036896,-0.066376,-1.040405
9875,0.028046,-0.003464,-0.98967
9876,0.005325,0.026367,-1.084473
9877,-0.161316,0.04126,-0.942261
9878,-0.095245,0.020569,-1.027847
9879,-0.093994,-0.005981,-1.036743
9880,-0.08049,-0.038406,-0.806717
9881,-0.079254,-0.010605,-1.284973
9882,-0.019165,-0.071243,-1.535324
9883,-0.023544,0.049271,-1.167953
9884,-0.145355,0.023285,-0.853973
9885,-0.174988,0.044647,-0.825989
9886,-0.116364,-0.040405,-0.837311
9887,-0.096634,-0.120529,-0.955978
9888,-0.077621,-0.126038,-1.000824
9889,0.012222,-0.07991,-1.271286
9890,0.001236,-0.086548,-0.972839
9891,-0.024689,0.046234,-0.863617
9892,-0.039444,0.094452,-0.816803
9893,-0.097122,0.075943,-0.915619
9894,-0.105728,-0.038559,-1.064957
9895,-0.017441,-0.093628,-0.950485
9896,-0.008606,-0.0961,-0.971741
9897,-0.079559,-0.169235,-1.023819
9898,-0.08844,-0.146515,-1.178177
9899,-0.081039,0.005707,-0.621277
9900,-0.154587,-0.124283,-0.929901
9901,-0.211029,-0.01091,-1.088181
9902,-0.101669,-0.133743,-0.82962
9903,-0.166504,-0.050888,-0.656921
9904,-0.192535,-0.058136,-1.076004
9905,-0.398712,-0.014694,-1.135956
9906,-0.425827,-0.199783,-1.011047
9907,-0.644775,-0.147537,-0.918106
9908,-0.239212,0.067307,-1.175552
9909,-0.254807,0.116318,-0.988693
9910,-0.244064,0.106277,-0.892853
9911,-0.254379,0.159866,-0.859909
9912,-0.230881,0.201324,-0.88707
9913,-0.25972,0.136337,-0.909225
9914,-0.379623,0.092453,-1.140884
9915,-0.231033,-0.018433,-1.128098
9916,-0.319702,-0.17009,-1.112
9917,-0.217407,-0.190979,-0.976776
9918,-0.156982,-0.120071,-0.909271
9919,-0.187683,-0.052521,-0.917435
9920,-0.221771,-0.016296,-1.034393
9921,-0.228882,0.067459,-0.995468
9922,-0.270111,0.08461,-1.000702
9923,-0.240784,0.092957,-0.996002
9924,-0.222687,0.276291,-0.919144
9925,-0.140686,0.082123,-0.915878
9926,-0.02948,-0.13118,-0.910355
9927,-0.215134,0.072922,-1.074417
9928,-0.343826,0.070663,-1.110321
9929,-0.148605,-0.044907,-1.02948
9930,-0.048065,-0.04863,-0.8647
9931,-0.021667,0.058929,-0.956696
9932,0.112671,0.063095,-1.025375
9933,0.186722,0.041809,-1.019928
9934,0.153503,0.047836,-1.018372
9935,0.0392,0.094193,-0.97406
9936,0.04451,-0.017487,-1.034271
9937,-0.019119,0.007874,-0.962799
9938,0.056732,0.071259,-1.057343
9939,0.047241,0.024246,-0.938904
9940,0.080307,-0.031326,-0.947174
9941,0,-0.008041,-1.047638
9942,-0.027573,-0.007401,-1.057388
9943,0.035858,-0.040558,-1.025665
9944,0.082321,0.009216,-1.047256
9945,0.171906,0.031708,-0.951355
9946,0.30423,-0.005463,-0.904099
9947,0.305069,-0.031998,-0.960693
9948,0.312317,-0.091736,-1.010681
9949,0.104416,-0.033173,-0.973328
9950,0.070602,-0.005722,-0.97522
9951,0.057846,-0.005554,-1.001648
9952,0.065277,0.030045,-0.846512
9953,0.108475,0.013077,-0.923889
9954,0.131332,-0.052612,-0.905518
9955,0.229553,-0.064316,-1.05954
9956,0.227859,-0.11055,-0.975372
9957,0.245041,-0.142914,-0.978775
9958,0.213348,-0.168121,-0.908539
9959,0.139511,-0.140717,-0.918472
9960,0.134293,-0.123489,-0.983841
9961,0.121552,-0.1008,-1.072098
9962,0.126328,-0.126312,-1.007462
9963,0.070541,-0.088821,-0.948303
9964,0.039413,-0.151062,-0.820999
9965,-0.019699,-0.093719,-0.837997
9966,-0.004059,-0.080139,-0.905685
9967,0.072601,-0.109467,-1.022995
9968,0.09433,-0.111572,-1.024612
9969,0.057953,-0.115463,-1.020111
9970,-0.038986,-0.130707,-0.904419
9971,-0.036392,-0.158066,-0.89595
9972,-0.030289,-0.110184,-1.163025
9973,0.039856,-0.155731,-1.006317
9974,0.044312,-0.149658,-1.016693
9975,0.051529,-0.088669,-0.923752
9976,0.043777,-0.126678,-1.015823
9977,0.061905,-0.194519,-1.064209
9978,0.085968,-0.044281,-0.953308
9979,0.025375,-0.070038,-1.093903
9980,0.027756,-0.108093,-1.053665
9981,-0.003296,-0.064423,-1.116409
9982,0.045898,-0.160095,-1.098846
9983,0.100632,-0.081085,-0.948395
9984,0.044174,-0.146698,-0.85939
9985,-0.007614,-0.080963,-0.864944
9986,-0.031113,-0.03096,-0.864777
9987,-0.074478,0.006561,-1.088287
9988,0.020782,0.049515,-1.032913
9989,0.080231,0.045563,-1.04837
9990,0.055832,-0.029037,-0.956528
9991,0.105774,-0.074661,-1.037628
9992,0.035843,-0.00441,-1.068298
9993,0.01062,-0.102417,-1.123749
9994,-0.013397,0.012985,-0.935623
9995,0.008652,-0.020828,-0.781448
9996,0.001648,-0.037399,-0.713348
9997,-0.063034,0.011475,-0.876389
9998,0.006378,-0.036713,-0.932465
9999,0.006332,0.030151,-0.982681
10000,-0.11116,-0.07077,-1.007187
10001,-0.020569,-0.182312,-1.008148
10002,-0.034256,-0.070145,-0.877045
10003,0.013123,-0.052017,-1.033432
10004,0.078705,-0.08342,-1.281815
10005,0.052032,-0.091278,-1.049728
10006,0.001144,0.000778,-0.895493
10007,-0.212585,-0.004883,-0.816895
10008,-0.169586,-0.101486,-0.897186
10009,-0.195694,-0.016602,-1.057587
10010,-0.391846,-0.030472,-0.947372
10011,-0.319687,-0.008881,-1.047974
10012,-0.263214,-0.032013,-0.895538
10013,-0.21759,-0.043671,-0.906799
10014,-0.164505,0.019745,-0.910538
10015,-0.265106,0.015244,-0.774826
10016,-0.303604,0.110672,-1.1633
10017,-0.357635,0.015488,-1.102036
10018,-0.240875,0.09549,-1.063293
10019,-0.199295,0.077927,-0.856201
10020,-0.234833,0.009628,-0.852692
10021,-0.290802,-0.056122,-0.932266
10022,-0.164703,0.012115,-1.089264
10023,0.060654,0.078247,-1.261993
10024,0.002304,0.037384,-1.135788
10025,0.038559,0.118378,-1.036514
10026,0.02919,0.08606,-0.761688
10027,0.056412,0.129501,-0.926163
10028,0.040588,0.084167,-0.923569
10029,-0.04776,0.110474,-1.091873
10030,0.001175,0.106796,-1.443771
10031,0.171997,0.164032,-1.352753
10032,0.006119,0.166046,-0.9561
10033,-0.067856,0.026291,-0.644287
10034,-0.252045,-0.111313,-0.706238
10035,-0.316788,-0.061661,-0.824982
10036,-0.131927,-0.027863,-0.874756
10037,-0.374054,0.047806,-0.945526
10038,-0.308578,0.009109,-1.048279
10039,-0.268936,0.064026,-1.111954
10040,-0.184097,0.070984,-0.855301
10041,-0.104568,0.117188,-0.880005
10042,-0.170807,-0.127289,-0.99295
10043,-0.097687,0.211151,-1.20903
10044,0.059326,-0.029495,-0.819504
10045,-0.101883,0.060867,-0.947113
10046,-0.045898,0.037308,-0.955826
10047,0.030518,0.108429,-0.832474
10048,-0.008148,0.013016,-0.969131
10049,0.043518,-0.006317,-0.867737
10050,0.064865,0.037018,-0.984131
10051,-0.033875,0.060913,-1.182281
10052,-0.04277,0.01561,-1.144211
10053,-0.071884,0.003067,-1.011383
10054,-0.084793,0.007858,-0.983566
10055,-0.076813,0.000061,-1.189346
10056,-0.050797,-0.009537,-1.043839
10057,-0.134811,-0.030701,-0.965408
10058,-0.183655,-0.029846,-0.981171
10059,-0.152542,-0.016724,-1.052368
10060,-0.211884,0.043167,-0.958511
10061,-0.339874,-0.032745,-0.979645
10062,-0.331924,-0.06311,-0.9384
10063,-0.203094,0.047302,-0.976288
10064,-0.163132,0.053879,-1.076141
10065,-0.234619,0.038193,-0.959839
10066,-0.172592,0.067978,-0.987686
10067,-0.22052,0.01326,-1.010773
10068,-0.240479,0.000092,-1.117325
10069,-0.268494,-0.000473,-1.262466
10070,-0.158051,0.021805,-0.842682
10071,-0.140411,-0.015671,-0.679688
10072,-0.214325,-0.031784,-0.621536
10073,-0.285294,-0.098389,-0.84877
10074,-0.219055,-0.038559,-0.959702
10075,-0.177567,-0.009171,-0.923126
10076,-0.211472,-0.026535,-0.78598
10077,-0.240479,-0.030289,-0.804779
10078,-0.191391,-0.012268,-0.915298
10079,-0.072662,0.034454,-1.154831
10080,-0.093185,-0.012039,-0.985626
10081,-0.102814,-0.000916,-0.957748
10082,-0.114014,0.043594,-0.962997
10083,-0.092606,-0.065277,-0.962906
10084,-0.144547,-0.039917,-0.961212
10085,-0.16153,0.015259,-0.961014
10086,-0.240509,0.038696,-1.088043
10087,-0.211761,0.026672,-1.035141
10088,-0.210007,0.050003,-0.943314
10089,-0.157211,0.030045,-0.914673
10090,-0.266678,-0.002121,-0.960922
10091,-0.345612,-0.07959,-0.891769
10092,-0.400497,-0.040863,-1.002838
10093,-0.412689,-0.034164,-0.937286
10094,-0.403229,-0.021515,-0.949478
10095,-0.365631,-0.025131,-0.995987
10096,-0.386093,0.023041,-0.9552
10097,-0.294571,0.004822,-0.985016
10098,-0.305222,0.015671,-0.952057
10099,-0.305237,0.045013,-0.93074
10100,-0.305466,0.02298,-0.974365
10101,-0.281708,0.005646,-0.951981
10102,-0.270065,0.033127,-0.995621
10103,-0.278336,-0.003876,-0.996323
10104,-0.298172,-0.006607,-1.041122
10105,-0.277634,-0.00293,-1.015274
10106,-0.229767,0.001801,-0.932449
10107,-0.293472,-0.006241,-0.919159
10108,-0.296402,0.036545,-0.928665
10109,-0.300018,0.041016,-0.934555
10110,-0.30304,0.053223,-1.002441
10111,-0.285339,0.071289,-1.013565
10112,-0.297043,0.036224,-0.957474
10113,-0.346436,0.031265,-0.962845
10114,-0.403641,0.009811,-0.983643
10115,-0.415512,-0.007553,-0.966995
10116,-0.409103,-0.026398,-0.956009
10117,-0.385956,-0.020035,-0.970947
10118,-0.40477,-0.030075,-0.919586
10119,-0.359756,-0.002991,-0.958435
10120,-0.376038,0.009262,-1.008743
10121,-0.377808,-0.007584,-0.979248
10122,-0.342789,0.03421,-0.944489
10123,-0.329956,0.022049,-0.972672
10124,-0.239334,-0.023499,-0.945221
10125,-0.113312,-0.01535,-1.009247
10126,-0.065491,0.063858,-1.009445
10127,0.150925,0.125122,-1.013565
10128,0.229904,0.096054,-0.980087
10129,0.15712,0.010117,-0.962769
10130,0.06633,0.057312,-0.967819
10131,-0.037659,0.035553,-1.005676
10132,-0.063568,-0.010269,-0.952103
10133,-0.027847,-0.011215,-1.009476
10134,0.064026,0.06752,-0.995728
10135,0.127579,0.051514,-0.994308
10136,0.111267,0.025818,-0.989761
10137,0.147339,0.042099,-0.96019
10138,0.148087,0.070877,-0.968384
10139,0.140839,0.029861,-1.034851
10140,0.120331,0.018387,-0.987823
10141,0.151688,0.052094,-1.012573
10142,0.141785,0.02684,-0.904678
10143,0.157928,0.06636,-0.899231
10144,0.15152,0.047012,-1.079803
10145,0.074768,0.039261,-1.186447
10146,0.087692,0.072098,-0.956879
10147,0.138092,0.088913,-0.830429
10148,0.084885,0.094742,-1.140259
10149,0.189728,0.079285,-1.120316
10150,0.12619,0.123611,-1.141129
10151,0.214218,0.065567,-1.122528
10152,0.209335,0.084427,-1.033432
10153,0.205536,0.085159,-0.912949
10154,0.180557,0.112167,-0.83403
10155,0.212509,0.145218,-0.978775
10156,0.233459,0.119171,-1.059479
10157,0.13768,0.131882,-0.943893
10158,0.093414,0.048569,-1.041138
10159,0.058487,0.053864,-1.026917
10160,0.116882,0.07048,-1.082489
10161,0.149902,0.034164,-1.124924
10162,0.084885,0.054947,-1.034027
10163,-0.009369,0.094467,-0.984497
10164,-0.043259,0.034927,-0.938339
10165,-0.121674,0.070587,-1.023483
10166,-0.142807,0.028885,-0.973038
10167,-0.132278,0.053116,-1.058426
10168,-0.197067,0.01001,-1.14743
10169,-0.181137,0.022705,-0.982101
10170,-0.080551,0.027832,-0.86319
10171,-0.162491,0.062149,-0.98053
10172,-0.192734,0.026596,-1.058868
10173,-0.141281,-0.01004,-1.000519
10174,-0.274261,-0.044724,-1.062149
10175,-0.17337,-0.063232,-0.634354
10176,-0.422379,-0.024399,-1.198532
10177,-0.322281,-0.147827,-0.984894
10178,-0.30542,0.012085,-1.017532
10179,-0.110565,-0.139938,-1.12236
10180,-0.14035,0.06102,-1.130371
10181,-0.086014,0.072662,-0.976776
10182,-0.150604,0.008972,-1.319763
10183,0.029327,-0.115463,-1.021225
10184,-0.097046,-0.020981,-0.808365
10185,-0.062042,-0.067337,-0.791687
10186,-0.202332,-0.118179,-0.90683
10187,-0.251846,-0.099258,-1.010773
10188,-0.230362,-0.084229,-1.070221
10189,-0.182327,-0.101288,-0.927887
10190,-0.196091,-0.014313,-0.934006
10191,-0.174011,-0.112808,-0.930267
10192,-0.136536,-0.129395,-1.037399
10193,-0.177216,-0.16098,-1.213547
10194,-0.063843,-0.137985,-1.21138
10195,-0.066711,-0.057587,-1.223465
10196,-0.125381,-0.088181,-1.061264
10197,-0.125305,-0.175873,-1.04335
10198,-0.13765,-0.131104,-1.074783
10199,-0.169983,-0.164551,-0.96756
10200,-0.240417,-0.150986,-1.000458
10201,-0.169022,-0.128387,-0.707932
10202,-0.253723,-0.084167,-0.895798
10203,-0.174133,-0.153976,-0.964813
10204,-0.310532,-0.134003,-0.97908
10205,-0.29068,-0.175751,-0.937515
10206,-0.352875,-0.141983,-0.967239
10207,-0.320969,-0.023132,-0.773911
10208,-0.301071,-0.054825,-0.844223
10209,-0.321228,-0.148285,-0.890884
10210,-0.322617,-0.089279,-0.843857
10211,-0.351471,-0.12616,-0.942886
10212,-0.311859,-0.145889,-0.896652
10213,-0.160217,-0.119553,-1.001678
10214,-0.053864,-0.065689,-0.952393
10215,-0.135315,-0.073395,-0.979401
10216,-0.097244,-0.089127,-0.99678
10217,0.023041,-0.07373,-0.861526
10218,-0.094269,-0.015091,-0.912109
10219,-0.086563,-0.132233,-0.943344
10220,-0.187302,-0.051926,-0.925125
10221,-0.218323,-0.096542,-0.920212
10222,-0.336411,-0.153656,-0.950089
10223,-0.342865,-0.113678,-0.859802
10224,-0.410278,-0.159897,-0.956772
10225,-0.45871,-0.090408,-1.045074
10226,-0.295334,-0.172668,-1.002274
10227,-0.280212,-0.047668,-1.004074
10228,-0.323471,-0.047607,-0.94603
10229,-0.359375,-0.117264,-0.971207
10230,-0.382751,-0.068405,-0.932312
10231,-0.354019,-0.090637,-0.916367
10232,-0.375183,-0.109695,-0.958649
10233,-0.318588,-0.10318,-0.893021
10234,-0.308868,-0.125885,-0.951126
10235,-0.315063,-0.121185,-0.921036
10236,-0.383865,-0.069107,-0.982162
10237,-0.321594,-0.079926,-1.041092
10238,-0.329803,-0.065735,-0.945786
10239,-0.374802,-0.093048,-1.018875
10240,-0.436234,-0.081161,-0.976913
10241,-0.529358,-0.012024,-0.91481
10242,-0.568924,-0.03418,-0.856888
10243,-0.634796,-0.007767,-0.832291
10244,-0.641541,0.009186,-1.016235
10245,-0.640793,-0.082901,-0.872223
10246,-0.517593,0.003098,-0.872528
10247,-0.536469,-0.081085,-0.910538
10248,-0.527252,-0.071747,-0.873062
10249,-0.505814,-0.062103,-0.86731
10250,-0.51239,-0.08223,-0.880096
10251,-0.509171,-0.079224,-0.894821
10252,-0.53067,-0.070053,-0.910172
10253,-0.543137,-0.07428,-0.969559
10254,-0.515884,-0.0858,-0.949326
10255,-0.492325,-0.083664,-0.943802
10256,-0.494736,-0.084778,-0.897369
10257,-0.473267,-0.057449,-0.87735
10258,-0.435028,-0.041031,-0.944046
10259,-0.384567,-0.110825,-0.925842
10260,-0.273682,-0.127502,-0.966888
10261,-0.141312,-0.117325,-0.963089
10262,-0.008179,-0.023132,-1.027161
10263,0.08168,-0.082504,-1.007736
10264,0.068359,-0.113144,-0.952347
10265,0.007538,-0.087158,-0.984421
10266,-0.04866,-0.138138,-0.970184
10267,-0.105453,-0.138733,-0.963608
10268,-0.247726,-0.133804,-1.00528
10269,-0.3116,-0.112076,-0.949615
10270,-0.391327,-0.169418,-0.902817
10271,-0.592743,-0.047012,-0.920532
10272,-0.598892,-0.038727,-0.892868
10273,-0.398636,-0.055847,-0.935577
10274,-0.384888,-0.051575,-0.910461
10275,-0.344528,-0.062988,-0.899887
10276,-0.467987,-0.049683,-0.912003
10277,-0.354721,-0.03241,-0.931442
10278,-0.341293,-0.059143,-0.952347
10279,-0.309418,-0.053436,-0.952271
10280,-0.278229,-0.043259,-0.931946
10281,-0.21106,-0.036667,-0.98204
10282,-0.182358,-0.064987,-0.976578
10283,-0.049683,-0.068924,-0.99382
10284,-0.099274,-0.070129,-0.980942
10285,-0.156342,-0.07756,-0.986008
10286,-0.217407,-0.045654,-0.973434
10287,-0.208145,-0.052795,-0.962799
10288,-0.221069,-0.051025,-0.965332
10289,-0.17424,-0.059708,-0.983994
10290,-0.165451,-0.070801,-0.976059
10291,-0.119019,-0.095261,-0.966278
10292,-0.123749,-0.071472,-0.97084
10293,-0.072952,-0.099731,-0.996628
10294,0.014755,-0.104691,-0.952835
10295,0.074127,-0.080597,-0.981506
10296,-0.027527,-0.173706,-0.960556
10297,-0.083481,-0.142563,-0.957703
10298,-0.123657,-0.139084,-0.970322
10299,-0.112106,-0.144531,-0.958389
10300,-0.120377,-0.096344,-1.050705
10301,-0.083572,-0.146667,-1.085388
10302,-0.073288,-0.116409,-1.005676
10303,-0.104858,-0.107956,-1.011246
10304,-0.092346,-0.117249,-1.044144
10305,-0.13031,-0.096069,-0.929001
10306,-0.202545,-0.098495,-1.020721
10307,-0.127808,-0.115417,-0.975891
10308,-0.174911,-0.124466,-1.009354
10309,-0.034607,-0.112091,-0.956497
10310,-0.045609,-0.118423,-0.99588
10311,-0.091995,-0.088943,-0.995178
10312,-0.081192,-0.091904,-0.966232
10313,-0.105301,-0.111786,-0.94162
10314,-0.135056,-0.078278,-0.976242
10315,-0.223709,-0.117447,-0.972244
10316,-0.227051,-0.145782,-0.974182
10317,-0.160416,-0.064667,-0.958893
10318,-0.164337,-0.165314,-0.975037
10319,-0.107498,-0.02916,-0.928268
10320,-0.111694,-0.101334,-0.887817
10321,-0.162689,-0.090942,-0.926468
10322,-0.162216,-0.09166,-0.920135
10323,-0.22963,-0.07019,-0.970367
10324,-0.24028,-0.063644,-1.04007
10325,-0.284866,-0.040894,-0.960678
10326,-0.299988,-0.031281,-0.913803
10327,-0.234711,-0.06604,-0.922958
10328,-0.28894,-0.049225,-0.973007
10329,-0.176407,-0.023941,-0.974716
10330,-0.239258,-0.017975,-0.853592
10331,-0.264343,-0.004501,-0.905304
10332,-0.329056,-0.012817,-0.94313
10333,-0.376923,0.032776,-0.927643
10334,-0.520462,0.053421,-1.017883
10335,-0.523407,0.011154,-0.921936
10336,-0.49823,0.102051,-0.851868
10337,-0.486542,0.067322,-0.895966
10338,-0.477493,0.047882,-0.952728
10339,-0.415497,0.075455,-0.978882
10340,-0.357803,0.098297,-0.941742
10341,-0.414307,0.05484,-0.901566
10342,-0.438187,0.023727,-0.859741
10343,-0.479996,0.103821,-0.861099
10344,-0.477341,0.131409,-0.890182
10345,-0.53479,0.056412,-0.956177
10346,-0.448807,0.126541,-0.905838
10347,-0.410034,0.089645,-0.940765
10348,-0.458954,0.047424,-0.915924
10349,-0.495102,0.100937,-0.918365
10350,-0.540237,0.146851,-0.961441
10351,-0.441315,0.070892,-0.886993
10352,-0.399765,0.104126,-0.802704
10353,-0.498779,0.116165,-0.922211
10354,-0.39476,-0.012985,-0.955658
10355,-0.357803,0.07901,-0.924332
10356,-0.440277,0.043503,-0.944824
10357,-0.445557,0.006927,-0.971588
10358,-0.410751,0.022644,-1.018066
10359,-0.358765,-0.004196,-0.975372
10360,-0.324661,-0.010284,-0.932449
10361,-0.206055,-0.026154,-0.96077
10362,0.053513,-0.125946,-1.053162
10363,0.022156,-0.047821,-0.950607
10364,-0.136047,-0.061691,-0.998032
10365,-0.182709,-0.060257,-0.98848
10366,-0.196274,-0.093079,-1.017334
10367,-0.15361,-0.057266,-1.019745
10368,-0.095764,-0.064072,-0.949829
10369,-0.022003,-0.126404,-0.870148
10370,0.020905,-0.129623,-1.093033
10371,-0.090515,-0.176285,-1.036987
10372,0.008514,-0.113693,-0.983643
10373,-0.042953,-0.103928,-0.989456
10374,-0.022491,-0.205856,-1.055756
10375,-0.2117,-0.199142,-1.083282
10376,-0.390152,0.064041,-1.040588
10377,-0.362427,-0.03688,-0.920837
10378,-0.461823,-0.01149,-0.821808
10379,-0.498825,0.200653,-0.964096
10380,-0.464035,0.234879,-0.957748
10381,-0.391647,0.107208,-0.961075
10382,-0.341919,0.056808,-0.877274
10383,-0.292526,0.183884,-0.989853
10384,-0.21904,0.099747,-0.922775
10385,-0.063522,0.008469,-1.023987
10386,-0.034836,-0.045288,-0.998703
10387,0.040543,0.017319,-1.016708
10388,-0.089325,-0.001328,-1.005035
10389,-0.12149,0.00293,-1.022125
10390,-0.146118,0.010605,-0.986923
10391,-0.129089,0.023926,-0.957504
10392,-0.127609,0.05426,-0.972061
10393,-0.128799,0.035843,-0.982361
10394,-0.155945,0.015274,-0.990921
10395,-0.127487,0.089188,-0.951523
10396,-0.119827,0.03801,-0.971359
10397,-0.135925,0.028992,-0.966309
10398,-0.153305,0.060699,-0.986542
10399,-0.167664,0.041061,-0.992798
10400,-0.083862,0.01033,-0.938904
10401,-0.152908,0.070786,-0.983261
10402,-0.181625,0.003632,-1.059326
10403,-0.13298,0.01123,-1.012085
10404,-0.057831,0.090408,-0.978958
10405,0.021942,0.010864,-0.96376
10406,-0.035141,-0.046906,-0.984924
10407,-0.085342,0.017258,-1.027832
10408,-0.102493,0.113083,-1.043503
10409,-0.067566,0.010559,-0.950806
10410,0.004257,-0.027496,-0.933182
10411,-0.025742,0.070648,-1.012207
10412,-0.060608,-0.00589,-0.98111
10413,-0.074097,0.06105,-1.018372
10414,-0.061661,0.088272,-0.993103
10415,-0.050125,-0.008331,-0.97583
10416,-0.098587,-0.01712,-0.997101
10417,-0.077774,0.070816,-1.005096
10418,-0.05423,0.029236,-1.040924
10419,-0.066193,-0.012253,-0.990295
10420,-0.087204,-0.014313,-0.962677
10421,-0.121277,0.043304,-1.014633
10422,-0.096725,0.062119,-1.006317
10423,-0.098236,0.051224,-1.021591
10424,-0.137177,0.025955,-0.990234
10425,-0.107117,0.054428,-0.974045
10426,-0.094528,0.058563,-0.990295
10427,-0.11705,0.067337,-0.958969
10428,-0.055695,0.013718,-0.951675
10429,-0.076324,0.064865,-1.015396
10430,-0.069229,0.037598,-1.024628
10431,-0.051804,0.026627,-1.001877
